x,y
369589.8,1469289
369672.4,1469536
369712.3,1469748
369738.8,1469876
369759.8,1470130
369741.9,1470289
369717.9,1470449
369713.1,1470559
369697.2,1470655
369682.4,1470725
369672.8,1470795
369676.4,1470862
369699.3,1470897
369783,1470912
369849,1470892
369933.3,1470857
369919.5,1470894
369903.5,1470949
369857,1471020
369733.2,1471122
369691.8,1471122
369606.3,1471136
369506.7,1471146
369424.4,1471150
369364.3,1471228
369270.6,1471369
369188.8,1471515
369110.6,1471669
368999.6,1471822
368895.5,1471982
368820.3,1472116
368738.1,1472178
368621.8,1472303
368520.6,1472444
368255.9,1472745
368082.3,1472961
367864.6,1473182
367706.1,1473294
367573.4,1473432
367466.3,1473666
367433.8,1473902
367381.7,1474096
367367.2,1474216
367357.9,1474297
367365,1474459
367395.2,1474618
367431.3,1474706
367505.5,1474816
367594.6,1474889
367653.5,1474975
367695.2,1475063
367694.2,1475103
367692.4,1475146
367725.3,1475248
367786.4,1475343
367858.4,1475431
367906.4,1475509
367939.1,1475585
367958.1,1475646
368010.5,1475770
368065.2,1475871
368136.2,1475978
368178.9,1476063
368205.3,1476127
368240.1,1476212
368231.5,1476232
368253.9,1476336
368290.4,1476502
368311.9,1476695
368319.1,1476841
368349.6,1477076
368432.1,1477346
368483.9,1477571
368550.1,1477787
368637.4,1477951
368846.4,1478153
369070.3,1478294
369298.3,1478441
369542,1478607
369769,1478790
370035.4,1479006
370241.1,1479208
370501.2,1479444
370716.5,1479656
370854.8,1479794
371089.8,1480033
371289.1,1480248
371526.4,1480497
371856.7,1480761
372174,1480992
372369.8,1481148
372571.6,1481227
372794.8,1481283
372909.6,1481276
373001.6,1481214
373053.2,1481184
373035.9,1481208
373017.9,1481258
372988.9,1481301
372980.6,1481392
372990.9,1481491
373010.7,1481574
373030.6,1481637
373059.1,1481713
373149.4,1481814
373246.1,1481892
373361.3,1481977
373486.2,1482072
373627.7,1482195
373762.6,1482336
373876.9,1482459
373897.5,1482481
374012.8,1482588
374112.9,1482708
374254.9,1482945
374342.2,1483104
374429.6,1483246
374528.8,1483404
374632.2,1483531
374763.8,1483666
374921.9,1483832
375094.7,1484010
375201.4,1484145
375356.7,1484491
375409.8,1484684
375423.2,1484801
375510.6,1484940
375571.7,1485077
375617.8,1485209
375682.2,1485320
375765.8,1485352
375777.6,1485348
375841.5,1485331
375898.6,1485283
375980.7,1485212
376057.1,1485142
376129.2,1485056
376176.5,1484976
376315.8,1484869
376597.8,1484710
376794.1,1484601
377064.4,1484465
377267.2,1484345
377409.7,1484251
377593.3,1484135
377763.8,1484032
377996.2,1483941
378218.8,1483856
378469.8,1483758
378789.5,1483648
379177.8,1483501
379549.7,1483376
379948.7,1483252
380243.9,1483162
380570.4,1483078
380795.4,1483027
380876.5,1483023
381013.1,1483000
381188.2,1482962
381480.5,1482932
381741.2,1482876
381993.5,1482857
382314.8,1482814
382582,1482772
382798.5,1482727
383049.4,1482685
383173.9,1482666
383313.3,1482618
383460.1,1482527
383507.3,1482429
383540.8,1482432
,
378460.9,1466938
378618,1466749
378842.6,1466540
379042,1466360
379317.3,1466110
379503.7,1465882
379673.4,1465777
379799.8,1465688
380010.3,1465521
380223,1465336
380381.5,1465164
380550.9,1465023
380601.6,1464976
380671.8,1464910
380765.5,1464812
380787.2,1464802
380847.9,1464779
380929.9,1464753
381026.4,1464731
381182.3,1464718
381322.2,1464721
381507.3,1464691
381742.4,1464688
382172.8,1464727
382651.2,1464840
382896.3,1464922
383046.1,1464998
383171,1465092
383196.3,1465115
383254,1465191
383295.5,1465286
383346.8,1465398
383311.7,1465533
383311.9,1465575
383289.5,1465655
383272.3,1465700
383245.4,1465734
383226.1,1465758
383172.1,1465809
383070.7,1465879
382828.4,1465991
382711.6,1466054
382479.1,1466148
382212.1,1466289
382143,1466336
382108.6,1466379
382067.5,1466415
382038.3,1466440
381997.2,1466476
381979.1,1466512
381967.2,1466554
381950.1,1466607
381944.9,1466644
381915.8,1466686
381881.4,1466725
381782.6,1466926
381732.6,1467139
381800,1467444
381982,1467682
382166.8,1467863
382384.4,1468046
382591.6,1468132
382779.1,1468137
382977.2,1468089
383212.2,1468037
383366,1468043
383492.8,1468062
383658.4,1468017
383728.2,1467908
383776.4,1467768
383746.4,1467584
383702,1467330
383679,1467040
383682.1,1466986
383678.6,1466950
383685,1466903
383665.2,1466840
383719.3,1466795
383744.8,1466729
383777.3,1466671
383862.2,1466540
383922.6,1466479
383970.1,1466419
384002.3,1466397
384050,1466374
384123.6,1466332
384246.9,1466298
384342.3,1466284
384482.8,1466258
384597.7,1466261
384778.8,1466271
384935,1466324
385127.2,1466438
385233.9,1466569
385266.7,1466608
385398.7,1466821
385602.5,1467158
385890,1467468
386116.9,1467620
386339.5,1467722
386652.7,1467758
386951.6,1467713
387216.1,1467683
387311.1,1467660
387400,1467645
387517.9,1467634
387613.4,1467625
387677.2,1467615
387724.8,1467599
387795,1467580
387836.2,1467573
387929.6,1467605
387977.2,1467624
388094.8,1467738
388213.4,1467871
388370,1468033
388561.8,1468280
388705.5,1468454
388896.8,1468601
389145.2,1468698
389374.1,1468784
389556.6,1468901
389632.9,1469025
389659.4,1469123
389691.4,1469257
389716.8,1469364
389758.3,1469469
389799.8,1469587
389876.2,1469717
390019.9,1469891
390186.1,1470002
390297.8,1470027
390434.4,1470017
390574.9,1469956
390660.9,1469800
390707.7,1469584
390767.4,1469339
390884.9,1469163
391111.3,1468928
391355.9,1468851
391652.1,1468958
391793.5,1469113
391850.1,1469199
391988.1,1469577
392071.2,1469777
392189.2,1470009
392355.2,1470072
392520.8,1470036
392654.9,1469985
392769.5,1469921
392895,1469885
392957.8,1469868
393018.5,1469868
393107.3,1469881
393177.7,1469903
393219,1469922
393261.5,1469938
393299.4,1469954
393342.8,1469986
393415.5,1470030
393550.1,1470096
393673.9,1470151
393846.3,1470217
394008.7,1470213
394107.2,1470149
394205.4,1470040
394278.5,1469910
394371.2,1469783
394472.3,1469610
394583.3,1469461
394628.6,1469404
394733.2,1469295
394880.1,1469152
395045.2,1469046
395160.1,1468988
395225.8,1468974
,
346186.5,1467758
346261.2,1467756
346334.8,1467752
346484.5,1467750
346596.1,1467756
346720.7,1467776
346880.2,1467828
346995.5,1467872
347200.4,1467921
347350.2,1467954
347493.4,1467984
347605.2,1468024
347845,1468083
348036.9,1468122
348232.4,1468177
348429.8,1468210
348574.2,1468269
348756.4,1468318
348902.9,1468349
349088.7,1468413
349258,1468460
349388,1468484
349522.5,1468510
349681.8,1468538
349819.6,1468574
349941.4,1468614
350144.8,1468600
350294.4,1468589
350450.4,1468590
350587.8,1468544
350640.3,1468461
350646.4,1468366
350623,1468254
350612.9,1468166
350615.2,1468032
350610.1,1467889
350607.8,1467676
350620.2,1467532
350654.1,1467408
350719.8,1467316
350757.2,1467251
350770.1,1467207
350753.3,1467156
350714.2,1467118
350660,1467080
350621.8,1467058
350592.3,1467008
350611.4,1466922
350639.2,1466865
350642.1,1466775
350618.9,1466702
350570.8,1466646
350447.6,1466513
350325.7,1466420
350210.5,1466319
350106.7,1466195
349942.7,1465940
349773.2,1465646
349676.5,1465424
349566,1465221
349465.4,1465070
349327.2,1464976
349225.2,1464920
349039.3,1464848
348870.3,1464828
348720.9,1464846
348615.9,1464897
348467,1464975
348282.8,1465028
348107.7,1465075
347904.2,1465114
347761.5,1465176
347666.9,1465314
347626.6,1465445
347627.2,1465546
347645,1465658
347658.4,1465742
347668.6,1465801
347707.2,1465921
347773.5,1466134
347787.4,1466296
347750,1466436
347748.6,1466541
347654.1,1466714
347539.6,1466788
347400.2,1466844
347231.3,1466881
347037.8,1466905
346878.4,1466938
346684.9,1466976
346496.4,1467012
346292.8,1467028
346107.6,1467035
345920.1,1467059
345795.7,1467077
345710.2,1467109
345646.4,1467110
345487.3,1467150
345363.9,1467183
345175.8,1467262
345020.1,1467308
344803.4,1467335
344708.1,1467333
344558.8,1467325
344455.6,1467300
344328.5,1467241
344267.5,1467191
344164,1467113
344068.2,1467037
343946.4,1466959
343833.6,1466893
343718,1466819
343602.8,1466762
343461.9,1466713
343324.9,1466676
343193.9,1466675
343085.6,1466689
342980.6,1466708
342885.2,1466732
342745.7,1466761
342617.9,1466773
342499.9,1466774
342235.5,1466773
342110.9,1466760
341990.6,1466760
341839.8,1466749
341687,1466738
341581.8,1466748
341508.4,1466755
341419.5,1466779
341371.8,1466783
341334.2,1466803
341283.2,1466828
341257.4,1466863
341252.2,1466902
341259.1,1466937
341300.4,1466974
341358.1,1466996
341450.1,1467011
341588,1467045
341683.3,1467050
341836.2,1467064
341993.6,1467120
342160.1,1467236
342268.7,1467301
342436.3,1467392
342592.8,1467486
342744.5,1467628
342875.8,1467680
342961.4,1467698
343086,1467688
343261.3,1467666
343538.7,1467647
343713.1,1467626
343824.6,1467619
344200.2,1467548
344416.7,1467495
344585.2,1467462
344699.1,1467435
344856.2,1467433
345091.4,1467450
345260.7,1467486
345322.8,1467526
345357.4,1467565
345373.8,1467596
345390.7,1467663
345458.1,1467704
345533.9,1467693
345626.9,1467680
345696.4,1467701
345824.4,1467722
345960.8,1467740
346114.9,1467761
346186.5,1467758
,
354224.3,1464615
354224.5,1464647
354193.3,1464665
354148.9,1464691
353978.1,1464735
353866.5,1464763
353841,1464841
353831.7,1464920
353822.7,1465038
353804.5,1465105
353739.1,1465217
353698.2,1465285
353634.6,1465358
353586.1,1465394
353549.4,1465423
353479.2,1465471
353377.6,1465510
353285.6,1465540
353167.6,1465570
353091.9,1465611
353010.1,1465676
352920.7,1465763
352828.8,1465815
352785.4,1465822
352743.2,1465829
352603.6,1465846
352513.6,1465821
352449.3,1465774
352331,1465730
352196.5,1465700
352127,1465689
352082.6,1465689
351978,1465767
351952.2,1465823
351934.6,1465948
351957.9,1466066
352007.3,1466196
352062.1,1466296
352116.8,1466376
352177.7,1466426
352277.9,1466507
352361.5,1466541
352430.8,1466570
352542.6,1466600
352629.7,1466654
352693.8,1466713
352777.9,1466801
352855.3,1466915
352910,1467004
352949.6,1467102
352956.6,1467204
352953.8,1467302
352962.1,1467423
353006.8,1467482
353068.1,1467562
353148.7,1467646
353183.7,1467729
353211.5,1467834
353256.6,1467999
353306.1,1468116
353396.8,1468220
353512.1,1468334
353640.5,1468434
353813.2,1468492
353962.6,1468507
354100.4,1468534
354212,1468552
354338.9,1468576
354435.6,1468594
354515,1468635
354582.3,1468670
354643.1,1468726
354674.9,1468785
354695.7,1468824
354747.1,1468934
354789.8,1468985
354872.3,1469022
354939.5,1469038
355032.9,1469059
355087.1,1469091
355128.7,1469121
355163.5,1469191
355209.6,1469280
355252.2,1469350
355321.9,1469419
355389.5,1469494
355435.5,1469580
355476.9,1469643
355538,1469700
355647.4,1469708
355754.2,1469657
355852.5,1469594
356018.2,1469536
356206.4,1469486
356332.8,1469447
356431.2,1469423
356542.7,1469407
356647.9,1469390
356762.8,1469388
356858.1,1469403
356979.6,1469433
357094.6,1469448
357189.7,1469404
357237,1469329
357256,1469253
357261.2,1469198
357301.9,1469110
357339.5,1469049
357368.3,1468979
357421.2,1468933
357475.3,1468911
357561.8,1468906
357657.4,1468919
357731.1,1468936
357801.7,1468964
357862.6,1469002
357920.4,1469049
357977.7,1469084
358022.2,1469103
358063.6,1469089
358101.2,1469054
358117.1,1468993
358094,1468926
358064.4,1468857
358019.5,1468759
357979.8,1468677
357953.8,1468606
357959.6,1468518
357997.3,1468454
358067.3,1468380
358118.2,1468360
358190.7,1468341
358295.8,1468352
358353.2,1468364
358395.7,1468380
358430.4,1468405
358494.6,1468474
358545.7,1468525
358582.1,1468579
358646.5,1468689
358672.7,1468718
358700.9,1468762
358737,1468799
358815.9,1468786
358810.4,1468763
358777.5,1468694
358716.6,1468621
358654.3,1468518
358650.6,1468445
358663.1,1468367
358687.7,1468294
358722,1468236
358776,1468195
358830.1,1468169
358921.8,1468130
359007.3,1468103
359074.4,1468093
359122.2,1468089
359176.2,1468070
359249.8,1468063
359313.6,1468053
359386.3,1468055
359469.8,1468058
359537,1468073
359597.9,1468101
359671.8,1468154
359726.6,1468271
359749.8,1468328
359756.5,1468394
359763.2,1468452
359776.5,1468506
359793.1,1468564
359841,1468608
359891.9,1468606
359942.8,1468577
359918.2,1468651
359864.2,1468689
359793.8,1468716
359739.8,1468720
359682.2,1468705
359631.1,1468657
359620.8,1468571
359617.4,1468514
359613.7,1468444
359603.7,1468368
359593.7,1468336
359554.4,1468280
359493.5,1468236
359432.6,1468204
359391.3,1468192
359334.1,1468189
359222.4,1468187
359151.9,1468194
359076.4,1468214
359012.3,1468237
358948.6,1468263
358879.6,1468302
358863.8,1468391
358887.2,1468521
358900.8,1468639
358899.1,1468731
358902.8,1468804
358889.9,1468865
358875.2,1468919
358855.6,1468951
358827.9,1468992
358786.7,1469009
358735.8,1469006
358693.6,1469003
358626,1468940
358581.2,1468877
358545.2,1468814
358507.2,1468764
358462.5,1468710
358394.7,1468651
358311.1,1468585
358246.9,1468553
358179.7,1468538
358148.2,1468538
358107.3,1468564
358094.4,1468614
358120.9,1468688
358134.3,1468738
358154,1468792
358182.7,1468862
358208.8,1468948
358228.7,1469004
358235.6,1469078
358226.2,1469148
358211.3,1469184
358192,1469231
358164.1,1469269
358139.2,1469292
358106.8,1469311
358069.1,1469325
358011.7,1469341
357954.2,1469325
357865.2,1469292
357784.8,1469270
357736.9,1469239
357679.3,1469195
357643.2,1469153
357592.4,1469123
357512,1469111
357461.2,1469118
357404,1469156
357375.9,1469182
357335.2,1469262
357323.8,1469329
357317.8,1469456
357347.4,1469507
357415.3,1469636
357473,1469715
357571.8,1469749
357633.7,1469758
357674.7,1469755
357730.8,1469728
357783.1,1469747
357824.2,1469753
357859.1,1469775
357907.9,1469816
357955.9,1469853
358003.6,1469878
358080.8,1469897
358141.3,1469903
358217.4,1469949
358281.8,1470016
358365.6,1470091
358455.6,1470138
358564.3,1470172
358695.4,1470193
358781,1470205
358866.8,1470232
358953.7,1470260
359046,1470308
359146.1,1470373
359223.2,1470445
359290.8,1470518
359358.2,1470580
359409.5,1470624
359503.1,1470684
359602,1470747
359697.5,1470796
359790.8,1470843
359876.7,1470875
359994.9,1470889
360065.2,1470885
360154,1470881
360272.1,1470861
360332.5,1470845
360428.1,1470872
360473.8,1470906
360528.3,1470973
360554.7,1471068
360589.9,1471157
360689.8,1471213
360852.2,1471212
360995.2,1471223
361238.4,1471277
361445.4,1471310
361643.9,1471353
361880.5,1471428
362123.4,1471510
362359.1,1471581
362595.6,1471665
362771.3,1471711
362963.3,1471780
363162.2,1471860
363357.4,1471938
363565.1,1472066
363719.3,1472176
363859.5,1472276
363994.4,1472361
364106.5,1472436
364273.7,1472536
364439.8,1472602
364634.9,1472647
364781.3,1472658
364950.5,1472689
365199.7,1472721
365410.2,1472767
365627.1,1472821
365819,1472874
366068.5,1472954
366192.4,1473010
366330,1473054
366479.8,1473087
366636.8,1473085
366843.9,1473090
367044.2,1473043
367227.7,1472946
367443.3,1472779
367607.2,1472606
367787.3,1472429
367973.7,1472227
368093.1,1472064
368143.4,1471955
368143,1471865
368142.6,1471770
368155.6,1471748
368208.2,1471655
368388.5,1471524
368588.5,1471413
368768.5,1471277
368927,1471114
369059.6,1470963
369154.1,1470796
369209.8,1470660
369234.1,1470548
369246.6,1470450
369258,1470322
369259.2,1470147
369264.8,1469931
369234.7,1469785
369184.9,1469566
369164.2,1469523
369122.7,1469433
369003.7,1469262
368874.7,1469063
368744.4,1468787
368692.9,1468670
368636.8,1468467
368610.2,1468367
368548.6,1468157
368498.8,1467967
368439.2,1467745
368303.8,1467516
368264.7,1467494
368204,1467464
368143.3,1467452
368089.1,1467449
368057.6,1467442
368092.1,1467391
368139.5,1467350
368180.4,1467296
368190,1467238
368173,1467140
368164.9,1467035
368142.8,1466908
368128.1,1466812
368114.5,1466672
368122.3,1466523
368144.8,1466433
368169.1,1466326
368209.6,1466182
368253.4,1466058
368331.8,1465881
368374.6,1465795
368415.2,1465703
368452.8,1465584
368496.5,1465479
368556.5,1465345
368599.5,1465246
368656.3,1465131
368680.9,1465058
368705.5,1464975
368730.9,1464870
368761.6,1464713
368789.3,1464622
368817,1464528
368836.3,1464481
368858.5,1464589
368891.5,1464671
368934,1464740
369007,1464806
369116.6,1464847
369259.6,1464836
369396,1464816
369520.6,1464798
369638.4,1464781
369775.2,1464799
369912.9,1464811
370044.1,1464841
370180.8,1464881
370353.4,1464949
370450,1464987
370575,1465053
370680.2,1465116
370780.4,1465172
,
412823.9,1463567
412823.4,1463767
412814.5,1467070
412791.9,1476108
,
403747.1,1466548
404028.2,1466681
404245.2,1466788
404476.8,1466971
404640,1467147
404692.5,1467312
404678.2,1467547
404673.7,1467790
404687.1,1467968
404755,1468135
404879.8,1468232
405024,1468247
405173.3,1468211
405347.3,1468092
405496.3,1467945
405600,1467826
405666.9,1467750
405732.5,1467626
405776.5,1467517
405782.6,1467405
405733.6,1467304
405651,1467215
405573.6,1467139
405530.9,1467004
405537.1,1466914
405589.9,1466825
405688.3,1466766
405707.9,1466764
405889.8,1466715
406039.1,1466691
406223.1,1466655
406452.7,1466624
406605.7,1466670
406679.7,1466790
406661.6,1466902
406637.1,1467030
406698.1,1467128
406813.1,1467162
406962.7,1467190
407112.3,1467204
407236.8,1467197
407371,1467170
407437.1,1467113
407471.3,1467010
407483.8,1466877
407485.7,1466772
407488.5,1466635
407455.4,1466472
407387.8,1466330
407328.9,1466201
407315.3,1466074
407326.8,1465927
407355.7,1465822
407452.6,1465646
407499.8,1465566
407550.6,1465480
407619.6,1465416
407703.1,1465380
407808.2,1465386
407852.6,1465398
407887.3,1465430
407932.9,1465439
407993.9,1465537
408096.1,1465615
408160.1,1465683
408237.3,1465739
408317.5,1465780
408383.5,1465766
408447.4,1465735
408501.3,1465635
408563.6,1465516
408683.4,1465374
408773.2,1465306
408880.4,1465253
409049.1,1465195
409231,1465165
409354.4,1465154
409418.4,1465151
409482.3,1465134
409587.3,1465105
409679.2,1465108
409828.7,1465091
409950.3,1465103
410030.5,1465150
410078.6,1465257
410054.1,1465398
410019.8,1465532
410046.3,1465674
410146.6,1465829
410306.3,1465964
410460.2,1466014
410644.5,1466038
410848.2,1466046
410994.2,1465988
411105.7,1465924
411182.2,1465843
411308.8,1465760
411430.1,1465775
411605.8,1465818
411762,1465839
411885.4,1465842
412090,1465798
412188.5,1465753
412236.1,1465718
412295.4,1465641
412321.1,1465574
412313.3,1465446
412265,1465333
412150,1465241
411992.7,1465172
411859.2,1465094
411826.1,1464913
411808.2,1464751
411841.9,1464474
411853.4,1464331
411874.6,1464182
411957.6,1464056
412084.1,1463973
412246.6,1463944
412315.7,1463898
412402.3,1463876
412558.2,1463830
412707.5,1463791
412776.9,1463780
412823.9,1463567
,
375848.6,1464116
375922.6,1464189
375986.9,1464251
376024.8,1464280
376077.1,1464321
376169.4,1464351
376271.3,1464373
376412.1,1464342
376497.5,1464310
376579.5,1464208
376587.8,1464112
376549.1,1463998
376519.1,1463852
376514.4,1463725
376489.1,1463645
376431.3,1463596
376354.6,1463606
376277.7,1463638
376150.8,1463646
375994.8,1463631
375796.5,1463604
375659.8,1463570
375531.8,1463591
375436.8,1463637
375427.5,1463722
375488.6,1463808
375521.4,1463900
375579.3,1463979
375646.7,1464016
375723.8,1464050
375794.2,1464084
375848.6,1464116
,
378487.5,1462737
378476.5,1462747
378391.1,1462776
378289.3,1462802
378158.3,1462804
378038.1,1462811
377877.5,1462790
377750.5,1462721
377612.5,1462611
377461.2,1462498
377346.1,1462458
377215.1,1462462
377094.9,1462466
376976.5,1462436
376848.7,1462415
376746.8,1462413
376657,1462452
376604.2,1462509
376543.8,1462592
376522.2,1462627
376516.2,1462710
376529.8,1462831
376587.7,1462922
376687.7,1463010
376762,1463112
376808.3,1463286
376786.1,1463424
376730.4,1463583
376722.2,1463685
376700,1463802
376732.9,1463926
376769.2,1464002
376807.4,1464082
376809,1464177
376740.2,1464314
376647.6,1464420
376505.1,1464517
376397.9,1464546
376270.1,1464560
376158.4,1464571
376012.2,1464565
375954.5,1464535
375857.9,1464484
375793.6,1464418
375684.7,1464283
375632.2,1464213
375559.6,1464185
375495.8,1464208
375397.6,1464298
375337.3,1464375
375275.1,1464522
375264.2,1464748
375261.8,1464901
375269.8,1465040
375277.2,1465177
375313.3,1465282
375393.7,1465341
375495.8,1465368
375607.2,1465333
375756.4,1465274
375876.4,1465210
375964.8,1465126
376076.1,1465026
376203.6,1464953
376330.3,1464941
376417,1464956
376496.3,1464997
376563.9,1465092
376613.2,1465225
376664.8,1465342
376704.2,1465456
376737.6,1465603
376754.4,1465768
376784.3,1465907
376807.5,1466012
376796.3,1466187
376803.7,1466339
376808.5,1466425
376789.2,1466531
376768,1466626
376724,1466722
376683.2,1466773
376621.5,1466808
376498,1466781
376325.2,1466691
376142.5,1466552
375921.9,1466380
375706.6,1466229
375558.9,1466145
375425.4,1466114
375256.6,1466141
375120.2,1466202
375015.5,1466261
374818.8,1466377
374628.6,1466474
374463,1466517
374300.5,1466553
374144.5,1466548
373990.7,1466531
373840.9,1466507
373752,1466478
373658.8,1466448
373492.6,1466402
373349.4,1466356
373205.4,1466338
373090.5,1466342
372960.7,1466388
372906.9,1466484
372999.4,1466524
373056.8,1466527
373176.3,1466603
373311.4,1466776
373430,1466855
373596.3,1467006
373732.6,1467198
373905.9,1467385
374131.1,1467589
374326.8,1467752
374483.5,1467901
374618.5,1468055
374792.8,1468216
375003.8,1468405
375199.5,1468561
375424.7,1468766
375595.6,1468958
375765.6,1469160
375881,1469280
376054.9,1469412
376083.2,1469436
376205.9,1469538
376397.3,1469676
376545.2,1469793
376689.8,1469858
376829.6,1469870
376950.7,1469856
377137.9,1469819
377364.3,1469791
377612,1469738
377925,1469707
378201.2,1469669
378564.8,1469605
378847.5,1469568
379086.6,1469499
379286.5,1469405
379399.8,1469266
379450,1469146
379403.8,1468968
379352.5,1468858
379236,1468750
378999.4,1468619
378801.7,1468560
378587,1468527
378376.8,1468510
378214.2,1468495
378074.2,1468465
377936.7,1468435
377814.8,1468362
377696.4,1468242
377676.3,1468087
377697.1,1467937
377762.5,1467800
377860.5,1467663
378004.9,1467476
378116,1467332
378264.5,1467159
378431.6,1466973
378460.9,1466938
,
548815.3,1472840
548846.8,1472808
548960.8,1472706
549245.1,1472467
549448,1472235
549620.4,1472076
549834.1,1471836
549984.1,1471666
550147.9,1471515
550298.6,1471373
550478.6,1471257
550489.6,1471247
550553.4,1471196
550597.9,1471168
550686.9,1471123
550780.1,1471075
550872.2,1471021
550987.2,1470940
551064.3,1470896
551191.1,1470828
551290.9,1470769
551463.2,1470680
551593.4,1470626
551782,1470544
551973.8,1470462
552120.2,1470404
552311.9,1470322
552484.2,1470259
552694.7,1470183
552885.3,1470126
553083.7,1470057
553313.6,1469988
553584.4,1469922
553776.2,1469880
554011.3,1469830
554222.6,1469792
554429.5,1469764
554751.4,1469714
554962.7,1469692
555214.1,1469661
555459.9,1469646
555720.9,1469631
556004.9,1469621
556285.4,1469638
556518.2,1469632
556773.9,1469642
557047.8,1469652
557395.4,1469682
557566.6,1469696
557681.5,1469708
557723.6,1469718
557802.8,1469645
557953.8,1469515
558007.9,1469435
558087.2,1469372
558203.2,1469282
558231.6,1469261
558353,1469134
558471.5,1468992
558586.6,1468884
558797.1,1468687
558879.6,1468601
559030.4,1468478
559132.4,1468385
559244.3,1468294
559346.2,1468217
559415.7,1468164
559477.6,1468116
559560.1,1468036
559666.4,1467942
559717.4,1467888
559806.4,1467808
559949.6,1467684
560046.2,1467596
560201.5,1467466
560250.2,1467424
560442.4,1467260
560633.5,1467104
560870.2,1466895
561132.6,1466683
561445.2,1466433
561566.8,1466340
561688.3,1466255
561793.6,1466185
561949.8,1466068
562077.8,1465966
562199.6,1465868
562339.5,1465751
562457.8,1465659
562611.9,1465538
562768.1,1465422
562866.9,1465349
563029.6,1465228
563212,1465082
563419.3,1464940
563675.4,1464762
563876,1464641
563946.6,1464597
564147.4,1464487
564319.9,1464391
564451.2,1464318
564600.9,1464242
564725.5,1464180
564888.3,1464104
565086.6,1464012
565361.1,1463898
565692.9,1463775
565849,1463717
566034.5,1463662
566248.1,1463612
566417.1,1463570
566583,1463530
566858.2,1463479
566943.9,1463461
567065.3,1463439
567214.9,1463420
567406.8,1463398
567505.4,1463386
567706.9,1463358
567984.4,1463317
568293.2,1463264
568857.9,1463189
569247.1,1463142
569349.9,1463139
569645.8,1463125
569735.8,1463115
570364.3,1463076
570602.6,1463054
570861.8,1463026
571180.2,1462993
571588.9,1462974
571952.9,1462967
571984.3,1462966
572408,1462964
572860.9,1462975
573173.9,1462988
573502.1,1463002
573733,1463019
573814.2,1463025
574199.8,1463062
574516.1,1463091
574672,1463114
574939.6,1463140
575108.6,1463166
575287.2,1463198
575503.8,1463253
575726.8,1463298
575992.1,1463337
576275.8,1463386
576431.8,1463415
576680.9,1463454
576817.2,1463499
577037,1463576
577212.4,1463621
577384.6,1463672
577556.6,1463724
577699.6,1463759
577938.9,1463824
578117.4,1463894
578202.8,1463932
578292.6,1463971
578400.9,1464007
578461.6,1464007
578608,1463947
578719.9,1463881
578921.7,1463763
579107.2,1463662
579240.8,1463600
579385.1,1463533
579710.4,1463387
580086.9,1463220
580380.9,1463100
580630.3,1463002
580862.6,1462902
581131.6,1462797
581179.2,1462782
581253.1,1462753
581473.3,1462661
581642.4,1462595
581833.4,1462545
582025.2,1462501
582276.9,1462422
582618.5,1462325
582954.6,1462263
583247.2,1462219
583633.1,1462163
583902,1462132
584291.1,1462076
584639,1462046
584973.8,1462044
585247.9,1462057
585620.6,1462068
585940.2,1462091
586380,1462134
586736.3,1462205
587180.3,1462271
587205.2,1462274
587533.3,1462335
587813.8,1462400
588308.6,1462507
588708.1,1462612
588751.4,1462623
589177.8,1462758
589598.9,1462906
590079.2,1463130
590385.2,1463287
590611.3,1463412
590821.1,1463520
591114.2,1463680
591324.1,1463790
591587.9,1463931
591864.8,1464097
592052.8,1464244
592288.4,1464407
592571.6,1464602
592610.6,1464634
592822.2,1464800
593051.2,1465011
593203.3,1465193
593451.8,1465429
593600.7,1465598
593798.2,1465812
594055.2,1466052
594277.5,1466313
594424.1,1466527
594592.1,1466810
594714.8,1467040
594876.1,1467369
595053.8,1467684
595101.1,1467796
595139.8,1467891
595193.2,1468066
595246.9,1468228
595263,1468268
595303.8,1468368
595328.4,1468439
595354.2,1468493
595631.7,1468455
595842.1,1468434
596231.2,1468356
596483.6,1468338
596838,1468298
597115.4,1468264
597414.5,1468246
597701.7,1468225
598059.1,1468248
598451.2,1468272
598722.1,1468280
598890.9,1468302
599212.6,1468332
599551.3,1468426
599610.8,1468442
599875.9,1468548
600092.1,1468647
600331.1,1468763
600562.4,1468901
600769.8,1469064
600867.8,1469208
600965.9,1469347
601052.1,1469485
601103.8,1469577
601119.9,1469589
601177.9,1469699
601216.8,1469772
601314.2,1469786
601623.8,1469828
601910.8,1469848
602287.4,1469938
602730.4,1469972
603207.8,1470050
603880.1,1470165
604466.8,1470272
605024.2,1470398
605610.9,1470499
606009.1,1470587
606181.2,1470638
606693.3,1470708
607149,1470805
607474.7,1470876
607786.4,1470976
608009.2,1471040
608241.9,1471083
608520.1,1471141
608825.2,1471218
609276.5,1471329
609691,1471423
609777.6,1471448
610207.2,1471571
610602.1,1471669
610879.1,1471737
611200.4,1471824
611665.8,1471912
612006.8,1471987
612316.4,1472036
612641.1,1472117
612934.2,1472208
613219.9,1472268
613508.9,1472325
613567.3,1472337
613835.7,1472393
614014.2,1472452
,
349390.1,1463429
349323.3,1463509
349257.8,1463565
349174.5,1463604
349115.1,1463636
349006.8,1463659
348905,1463683
348716.7,1463723
348592.1,1463715
348502.9,1463683
348425.8,1463627
348361.4,1463532
348330.8,1463323
